DaysSinceRecentOrder,Nb Orders,Amount Orders,Avg Amount Orders,Nb items,Avg Nb items,Avg item amount,PayMeth_Bancontact,PayMeth_Ideal,PayMeth_Klarna,PayMeth_Pay Later,PayMeth_shopify payments,Always Discount,Never Discount,Max Discount Percentage,Same SKU more than once,Email Marketing Consent,Accepts Marketing,click,open,Days since First Active,Days since Last Active,Recent City_amsterdam,Recent City_den haag,Recent City_haarlem,Recent City_rotterdam,Recent City_utrecht,Recent Country_be,Recent Country_de,Recent Country_nl,cluster
142,2,176.72,88.36,7,4.0,29.7,0,1,0,0,1,1,0,0.23,1,1,0,1,1,736,-2,False,False,False,False,False,False,False,True,4
387,1,31.95,31.95,1,1.0,31.95,0,1,0,0,0,0,1,0.0,0,2,0,0,1,478,20,False,False,False,False,False,False,False,True,2
140,1,405.76,202.88,8,4.0,31.95,0,0,0,0,1,1,0,0.25,0,2,0,0,1,140,45,False,False,False,False,False,False,False,True,1
377,1,93.91,93.91,3,3.0,32.95,0,0,0,1,0,1,0,0.05,0,0,0,0,1,380,38,False,False,False,False,False,False,False,True,3
296,1,69.9,69.9,2,2.0,34.95,0,0,1,0,0,0,1,0.0,0,2,0,0,1,296,208,False,False,False,False,False,False,False,True,2
387,1,344.84,86.21,4,1.0,23.53,0,1,0,0,0,1,0,0.09,0,1,0,1,1,616,1,False,False,False,False,False,False,False,True,3
157,1,245.8,61.45,4,1.0,17.07,0,0,0,0,1,1,0,0.11,0,1,1,1,1,288,2,False,False,False,False,False,False,False,True,1
183,1,27.95,27.95,1,1.0,27.95,0,0,0,0,1,0,1,0.0,0,1,1,1,1,183,-2,False,False,False,False,False,False,False,True,1
124,3,1340.03,134.0,16,2.0,27.15,0,0,1,0,1,1,0,0.25,1,1,1,0,1,222,2,False,False,False,False,False,False,False,False,4
387,1,102.42,51.21,2,1.0,27.96,0,1,0,0,0,1,0,0.09,0,1,0,0,1,1109,0,False,False,False,False,False,False,False,True,3
387,1,412.5,137.5,5,2.0,31.36,0,1,0,0,0,1,0,0.1,0,0,0,1,1,599,387,False,False,False,False,False,False,False,True,3
373,3,316.59000000000003,52.77,6,1.0,26.9,0,1,0,0,1,1,0,0.23,1,1,0,1,1,626,83,False,False,False,False,False,False,False,True,4
62,1,30.95,30.95,1,1.0,30.95,0,0,1,0,0,0,1,0.0,0,2,0,0,1,62,32,False,False,False,False,False,True,False,False,2
262,1,35.95,35.95,1,1.0,39.95,0,0,0,0,1,1,0,0.11,0,1,1,1,1,263,41,False,False,False,False,False,False,False,True,1
271,2,511.11,102.22,5,1.0,41.7,0,0,1,0,1,1,0,0.11,0,1,1,1,1,675,28,False,False,False,False,False,False,False,True,1
231,6,437.76,54.72,12,2.0,28.72,0,1,0,0,1,0,0,0.24,1,2,0,1,1,842,-5,False,False,False,True,False,False,False,True,4
387,2,350.62,116.87,7,2.0,32.93,0,1,0,0,0,1,0,0.15,0,0,0,1,1,830,108,False,False,False,False,False,False,False,True,3
235,2,205.91000000000005,68.64,4,1.0,32.62,0,0,0,0,1,0,0,0.05,0,2,0,1,1,246,165,False,False,False,False,False,False,False,True,1
387,1,55.9,55.9,2,2.0,27.95,0,0,0,1,0,0,1,0.0,0,0,0,1,1,892,41,False,False,False,False,False,False,False,True,2
387,1,76.81,76.81,3,3.0,26.95,0,1,0,0,0,1,0,0.05,0,2,0,1,1,760,1,False,False,False,True,False,False,False,True,3
387,1,29.95,29.95,1,1.0,29.95,0,1,0,0,0,0,1,0.0,0,2,0,0,1,664,56,False,False,False,False,False,False,False,True,2
387,1,266.91,88.97,3,1.0,32.68,0,1,0,0,0,1,0,0.1,0,0,0,1,1,596,387,False,False,False,False,False,False,False,True,3
237,1,111.03,111.03,3,3.0,38.95,0,0,0,0,1,1,0,0.05,0,2,0,0,1,237,1,False,False,False,False,False,False,False,True,1
57,1,26.05,26.05,1,1.0,28.95,0,0,0,0,1,1,0,0.11,0,1,1,0,1,57,1,False,False,False,False,False,False,False,True,1
387,2,150.2,75.1,6,3.0,28.68,0,1,0,0,0,1,0,0.15,0,0,0,0,1,848,387,False,False,False,False,False,False,False,True,3
18,1,598.25,119.65,5,1.0,28.15,0,0,0,0,1,1,0,0.18,0,2,0,1,1,18,-4,False,False,False,False,False,False,False,True,1
21,1,300.42,150.21,6,3.0,29.45,0,0,0,0,1,1,0,0.18,0,2,0,0,0,21,20,False,False,False,False,False,False,False,True,1
273,1,24.25,24.25,1,1.0,26.95,0,0,1,0,0,1,0,0.11,0,1,1,0,1,274,41,False,False,False,False,False,False,False,True,1
387,1,122.22,61.11,2,1.0,33.67,0,1,0,0,0,1,0,0.1,0,0,0,0,1,610,175,False,False,False,False,False,False,False,True,3
49,2,2507.34,192.87,13,1.0,29.06,0,0,0,0,1,1,0,0.23,1,2,0,1,1,191,1,False,False,False,False,False,False,False,True,4
201,1,91.64,45.82,2,1.0,25.46,0,0,0,0,1,1,0,0.11,0,1,1,1,1,202,2,False,False,False,False,False,False,False,True,1
387,1,130.27,130.27,5,5.0,28.71,0,0,0,0,0,1,0,0.1,0,1,0,0,1,544,21,False,False,False,False,False,False,False,True,3
387,1,28.95,28.95,1,1.0,28.95,0,0,0,1,0,0,1,0.0,0,0,0,0,1,656,133,False,False,False,False,False,False,False,True,2
245,1,136.62,68.31,2,1.0,37.95,0,0,1,0,0,1,0,0.11,0,0,0,0,1,245,41,False,False,False,False,False,False,False,True,1
387,2,49.42,24.71,2,1.0,29.04,0,1,0,0,0,1,0,0.21,0,1,0,1,1,667,40,False,False,False,False,False,False,False,True,3
387,1,33.95,33.95,1,1.0,33.95,0,1,0,0,0,0,1,0.0,0,0,0,1,1,738,86,False,False,False,False,False,False,False,True,2
248,1,73.9,73.9,2,2.0,36.95,0,0,0,0,1,0,1,0.0,0,2,0,1,1,248,26,False,False,False,False,False,False,False,True,2
62,3,353.0,88.25,8,2.0,34.95,0,0,0,0,1,0,0,0.11,1,0,0,1,1,150,36,False,False,False,False,False,False,False,True,4
253,1,35.91,35.91,2,2.0,19.95,0,0,0,0,1,1,0,0.11,0,0,0,1,1,253,41,False,False,False,False,False,False,False,True,1
387,1,34.95,34.95,1,1.0,34.95,0,1,0,0,0,0,1,0.0,0,2,0,0,1,787,132,False,False,False,False,False,False,False,True,2
387,1,33.95,33.95,1,1.0,33.95,0,1,0,0,0,0,1,0.0,0,2,0,0,1,622,2,False,False,False,False,False,False,False,True,2
153,1,75.48,75.48,3,3.0,27.95,0,0,0,0,1,1,0,0.11,0,0,0,0,1,153,51,False,False,False,False,False,False,False,True,1
254,1,34.95,34.95,1,1.0,34.95,0,0,0,0,1,0,1,0.0,0,0,0,0,1,254,228,False,False,False,False,False,False,False,True,2
387,2,56.91,28.46,2,1.0,29.69,0,1,0,1,0,0,0,0.09,0,1,1,1,1,774,2,False,False,False,False,False,False,False,True,3
42,1,25.95,25.95,1,1.0,25.95,0,0,0,0,1,0,1,0.0,0,2,0,0,1,42,2,True,False,False,False,False,False,False,True,2
387,1,666.1,133.22,5,1.0,30.53,1,0,0,0,0,1,0,0.15,0,0,0,1,1,790,172,False,False,False,False,False,True,False,False,0
387,1,124.02,62.01,2,1.0,33.85,1,0,0,0,0,1,0,0.09,0,0,0,1,1,672,100,False,False,False,False,False,True,False,False,0
387,1,101.84,50.92,2,1.0,29.17,0,1,0,0,0,1,0,0.15,0,2,0,0,1,1012,2,False,False,False,False,False,True,False,False,0
387,1,132.41,132.41,5,5.0,33.53,0,1,0,0,0,1,0,0.27,0,0,0,1,1,795,8,False,False,False,False,False,False,False,True,3
387,1,118.6,59.3,2,1.0,32.67,0,1,0,0,0,1,0,0.1,0,0,0,0,1,590,360,False,False,False,True,False,False,False,True,3
169,4,228.1,45.62,6,1.0,29.76,0,1,0,0,1,0,0,0.16,1,0,0,0,1,503,72,False,False,False,False,False,False,False,True,4
230,1,57.9,57.9,2,2.0,28.95,0,0,0,0,1,0,1,0.0,0,0,0,1,1,230,204,False,False,False,False,False,False,False,True,2
279,2,262.69,65.67,4,1.0,29.7,0,0,0,0,1,1,0,0.11,0,1,1,1,1,318,41,False,False,False,False,False,False,False,True,1
245,1,36.95,36.95,1,1.0,36.95,0,0,0,0,1,0,1,0.0,0,0,0,0,1,245,208,False,False,False,True,False,False,False,True,2
387,2,60.96000000000001,30.48,2,1.0,32.75,0,1,0,1,0,0,0,0.16,0,0,0,1,1,1007,384,False,False,False,False,False,False,False,True,3
387,1,219.26,109.63,4,2.0,29.92,0,0,0,1,0,1,0,0.09,0,1,0,1,1,762,252,False,False,False,False,False,False,False,True,3
246,2,77.9,38.95,2,1.0,38.95,0,0,0,0,1,0,1,0.0,0,2,0,1,1,255,201,False,False,False,False,False,False,False,True,2
103,1,170.04,56.68,3,1.0,27.62,0,0,0,0,1,1,0,0.46,0,2,0,0,0,103,77,False,False,False,False,False,False,False,True,1
186,1,95.22,47.61,2,1.0,26.45,0,0,0,0,1,1,0,0.11,0,0,0,0,1,186,41,False,False,False,False,False,False,False,True,1
260,1,17.37,17.37,1,1.0,17.37,0,0,0,0,1,0,1,0.0,0,2,0,1,1,260,18,False,False,False,False,False,False,False,True,2
182,4,530.3199999999999,75.76,11,2.0,30.44,0,1,0,0,1,0,0,0.11,1,1,0,1,1,760,6,False,False,False,False,False,False,False,True,4
387,1,27.87,27.87,1,1.0,30.42,1,0,0,0,0,1,0,0.09,0,1,0,1,1,743,20,False,False,False,False,False,True,False,False,0
284,2,130.68,43.56,3,1.0,30.36,0,1,0,0,1,1,0,0.18,0,2,0,1,1,777,40,False,False,False,False,False,False,False,True,3
387,2,162.55,54.18,3,1.0,32.76,0,1,0,1,0,0,0,0.09,0,1,0,1,1,862,70,False,False,False,False,False,False,False,True,3
387,1,474.39,158.13,6,2.0,24.19,0,1,0,0,0,1,0,0.09,0,2,0,1,1,725,124,False,False,False,False,False,False,False,True,3
26,3,354.4,88.6,9,2.0,32.7,0,0,1,0,1,1,0,0.29,0,1,1,1,1,328,-2,False,False,False,False,False,True,False,False,1
387,2,395.34,79.07,5,1.0,32.42,1,0,0,0,0,0,0,0.09,0,1,0,1,1,619,22,False,False,False,False,False,True,False,False,0
387,1,157.87,157.87,5,5.0,33.95,0,1,0,0,0,1,0,0.08,0,0,0,1,1,776,387,False,False,False,False,False,False,False,True,3
377,1,30.95,30.95,1,1.0,30.95,0,1,0,0,0,0,1,0.0,0,0,0,1,1,405,377,False,False,False,False,False,False,False,True,2
387,1,256.11,85.37,3,1.0,31.07,0,1,0,0,0,1,0,0.09,0,0,0,1,1,618,350,False,False,False,False,False,False,False,True,3
13,1,31.95,31.95,1,1.0,31.95,0,0,0,0,1,0,1,0.0,0,2,0,0,0,13,13,False,False,False,False,False,False,False,True,2
37,1,156.36,78.18,3,2.0,28.95,0,0,0,0,1,1,0,0.11,0,0,0,1,1,37,11,False,False,False,False,False,False,False,True,1
198,2,62.0,31.0,2,1.0,34.45,0,0,0,0,1,1,0,0.11,0,0,0,1,1,283,41,False,False,False,False,False,False,False,True,1
222,1,29.65,29.65,1,1.0,32.95,0,0,0,0,1,1,0,0.11,0,0,0,0,1,222,41,False,False,True,False,False,False,False,True,1
348,2,102.42,51.21,4,2.0,26.84,0,1,0,0,1,0,0,0.1,1,1,0,0,1,531,-5,False,False,False,False,False,False,False,True,3
387,2,127.8,63.9,4,2.0,31.95,0,1,0,0,0,0,1,0.0,1,0,0,1,0,804,387,False,False,False,False,False,False,False,True,2
314,1,135.8,67.9,2,1.0,33.95,0,0,1,0,0,0,1,0.0,0,0,0,0,1,314,109,False,False,False,False,False,False,False,True,2
199,1,302.54999999999995,100.85,3,1.0,33.62,0,0,0,0,1,0,1,0.0,0,0,0,0,1,199,173,False,False,False,True,False,False,False,True,2
261,1,192.45,64.15,4,1.0,18.17,0,0,1,0,0,1,0,0.11,0,0,0,1,1,329,41,False,False,False,False,False,True,False,False,0
377,1,59.31,59.31,2,2.0,32.68,1,0,0,0,0,1,0,0.1,0,1,0,1,1,430,12,False,False,False,False,False,True,False,False,0
84,3,1404.04,108.0,13,1.0,26.92,0,0,0,0,1,1,0,0.18,1,1,1,1,1,196,-3,False,False,False,False,False,True,False,False,4
387,1,51.9,51.9,2,2.0,25.95,0,1,0,0,0,0,1,0.0,0,2,0,0,0,557,387,True,False,False,False,False,False,False,True,2
370,1,23.35,23.35,1,1.0,25.95,0,0,0,0,1,1,0,0.11,0,0,0,0,1,370,300,False,False,False,False,False,False,False,True,3
325,1,125.82,62.91,2,1.0,34.95,0,0,0,0,1,1,0,0.11,0,1,1,1,1,325,85,False,False,False,False,False,False,False,True,1
387,1,32.95,32.95,1,1.0,32.95,0,0,0,1,0,0,1,0.0,0,1,0,0,1,774,29,False,False,False,False,False,False,False,True,2
387,3,416.0,69.33,7,1.0,30.79,0,1,0,1,0,1,0,1.0,1,1,0,1,1,708,2,False,False,False,False,False,False,False,True,4
387,1,26.96,26.96,1,1.0,29.43,0,1,0,0,0,1,0,0.09,0,0,0,1,1,746,387,False,False,False,False,False,False,False,True,3
387,2,161.73000000000002,53.91,4,1.0,28.66,0,0,0,1,0,0,0,0.23,0,1,0,1,1,852,387,False,False,False,False,False,False,False,True,3
215,1,25.95,25.95,1,1.0,25.95,0,0,1,0,0,0,1,0.0,0,1,1,1,1,215,2,False,False,False,False,False,False,False,True,2
387,1,0.0,0.0,1,1.0,24.75,0,1,0,0,0,1,0,1.0,0,2,0,0,1,1005,187,False,False,False,False,False,False,False,True,3
387,2,82.85,41.42,3,2.0,27.95,0,1,0,0,0,0,1,0.0,0,2,0,0,1,782,56,True,False,False,False,False,False,False,True,2
186,1,52.11,52.11,2,2.0,28.95,0,0,1,0,0,1,0,0.11,0,1,1,0,1,186,41,False,False,False,False,False,False,False,True,1
377,1,82.51,82.51,3,3.0,28.95,0,1,0,0,0,1,0,0.05,0,2,0,1,1,420,231,False,False,False,False,False,False,False,True,3
260,2,189.35,63.12,5,2.0,28.95,0,0,0,0,1,1,0,0.24,1,0,0,1,1,282,41,False,False,False,False,False,False,False,True,1
133,2,292.16,73.04,5,1.0,33.95,0,0,0,0,1,1,0,0.25,1,1,1,1,1,189,-3,False,False,False,False,False,True,False,False,1
387,2,116.05,38.68,3,1.0,27.26,0,1,0,0,0,1,0,0.2,0,1,0,1,1,545,1,False,False,False,False,False,False,False,True,3
387,1,27.95,27.95,1,1.0,27.95,0,0,0,1,0,0,1,0.0,0,2,0,0,1,764,1,False,False,False,False,False,False,False,True,2
325,1,125.82,62.91,2,1.0,34.95,0,0,0,0,1,1,0,0.11,0,0,0,1,1,325,41,False,False,False,False,False,False,False,True,1
98,1,19.72,19.72,1,1.0,25.95,0,0,0,0,1,1,0,0.32,0,2,0,0,1,98,1,False,False,False,False,False,False,False,True,1
6,1,97.02,48.51,2,1.0,26.95,0,0,0,0,1,1,0,0.11,0,1,1,1,1,33,-2,False,False,False,False,False,False,False,True,1
377,1,278.88,92.96,3,1.0,32.62,0,1,0,0,0,1,0,0.05,0,0,0,1,1,433,140,False,False,False,False,False,False,False,True,3
377,2,347.84000000000003,69.57,7,1.0,22.64,0,0,0,1,0,1,0,0.23,0,0,0,1,1,649,249,False,False,False,False,False,False,False,True,3
286,4,320.07,64.01,8,2.0,31.35,0,1,0,0,1,0,0,0.05,1,2,0,0,1,940,2,False,False,False,False,False,False,False,True,4
387,1,0.0,0.0,1,1.0,24.75,1,0,0,0,0,1,0,1.0,0,2,0,1,1,809,51,False,False,False,False,False,False,False,True,3
231,2,68.35,34.17,2,1.0,36.95,0,0,0,0,1,0,0,0.18,1,2,0,1,1,351,0,False,False,False,False,False,False,False,True,1
138,2,273.54,68.39,5,1.0,22.45,0,0,0,0,1,0,0,0.1,0,1,1,1,1,154,7,False,False,False,False,False,False,False,True,1
387,1,132.81,132.81,4,4.0,34.95,0,1,0,0,0,1,0,0.05,0,0,0,0,1,579,233,False,False,False,False,False,False,False,True,3
387,1,33.26,33.26,1,1.0,36.65,0,1,0,0,0,1,0,0.1,0,1,0,0,1,588,138,False,False,False,False,False,False,False,True,3
49,3,508.34,101.67,9,2.0,30.35,0,0,0,0,1,1,0,0.18,1,1,1,1,1,226,22,False,False,False,False,False,False,False,True,4
377,1,82.51,82.51,3,3.0,28.95,0,1,0,0,0,1,0,0.05,0,2,0,0,1,410,377,False,False,False,False,False,False,False,True,3
326,1,26.05,26.05,1,1.0,28.95,0,0,0,0,1,1,0,0.11,0,1,1,1,1,328,41,False,False,False,False,False,False,False,True,1
246,1,220.98,73.66,3,1.0,27.28,0,0,1,0,0,1,0,0.11,0,1,1,1,1,248,21,False,False,False,False,False,False,False,True,1
387,2,171.18,85.59,6,3.0,30.8,0,1,0,0,0,1,0,0.1,0,0,0,1,1,557,376,False,False,False,False,False,False,False,True,3
387,1,33.95,33.95,1,1.0,33.95,0,0,0,1,0,0,1,0.0,0,2,0,1,1,843,103,False,False,False,False,False,False,False,True,2
387,1,164.6,82.3,3,2.0,33.39,0,1,0,0,0,1,0,0.23,0,0,0,0,1,481,387,False,False,False,False,False,True,False,False,0
387,1,119.8,59.9,2,1.0,29.95,0,1,0,0,0,0,1,0.0,0,0,0,0,1,483,387,False,False,False,False,False,False,False,True,2
387,2,528.65,105.73,9,2.0,26.25,0,0,0,1,0,1,0,0.15,1,2,0,0,1,874,253,False,False,False,False,False,False,False,True,3
266,1,107.82,53.91,2,1.0,29.95,0,0,0,0,1,1,0,0.11,0,1,1,1,1,266,41,False,False,False,False,False,False,False,True,1
387,1,236.13,78.71,3,1.0,27.62,0,0,0,1,0,1,0,0.05,0,1,0,0,1,539,165,False,False,False,False,False,False,False,True,3
151,1,23.35,23.35,1,1.0,25.95,0,0,0,0,1,1,0,0.11,0,0,0,0,1,181,124,False,True,False,False,False,False,False,True,1
231,3,469.29,117.32,12,3.0,32.59,0,1,0,0,1,1,0,0.23,0,0,0,1,1,492,126,False,False,False,False,True,False,False,True,4
387,1,27.95,27.95,1,1.0,27.95,0,1,0,0,0,0,1,0.0,0,0,0,1,1,735,387,False,False,False,False,False,False,False,True,2
387,1,83.89,83.89,3,3.0,34.52,1,0,0,0,0,1,0,0.23,0,2,0,0,1,450,21,False,False,False,False,False,True,False,False,0
267,3,904.37,113.05,12,2.0,32.23,0,1,0,0,1,1,0,0.11,1,1,0,0,1,515,208,True,False,False,False,False,False,False,True,4
158,1,94.36,94.36,3,3.0,34.95,0,0,0,0,1,1,0,0.11,0,0,0,1,1,158,41,False,False,False,False,False,False,False,True,1
387,1,25.46,25.46,1,1.0,29.17,0,1,0,0,0,1,0,0.15,0,0,0,1,1,779,32,False,False,False,False,True,False,False,True,3
235,1,33.95,33.95,1,1.0,33.95,0,0,0,0,1,0,1,0.0,0,1,1,1,1,262,23,False,False,False,False,False,False,False,True,2
387,3,170.59,56.86,7,2.0,27.66,0,1,0,1,0,1,0,0.19,1,0,0,0,1,1003,387,False,False,False,False,False,False,False,True,3
377,1,36.95,36.95,1,1.0,36.95,0,1,0,0,0,0,1,0.0,0,2,0,1,1,399,-1,False,False,False,False,False,False,False,True,2
387,1,109.62,54.81,2,1.0,30.2,0,1,0,0,0,1,0,0.1,0,0,0,0,1,539,387,True,False,False,False,False,False,False,True,3
51,1,208.65,69.55,3,1.0,28.62,0,0,0,0,1,1,0,0.23,0,1,1,1,1,86,12,False,False,False,False,False,False,False,True,1
23,1,28.95,28.95,1,1.0,28.95,0,0,0,0,1,0,1,0.0,0,2,0,0,1,23,-3,False,False,False,False,False,False,False,True,2
387,2,222.25,74.08,5,2.0,23.28,0,1,0,1,0,0,0,0.05,0,2,0,0,1,686,252,False,False,False,False,False,False,False,True,3
387,1,81.48,81.48,3,3.0,31.69,0,1,0,0,0,1,0,0.17,0,0,0,0,1,453,387,False,False,False,False,False,False,False,True,3
56,1,204.78000000000003,68.26,3,1.0,25.28,0,0,0,0,1,1,0,0.11,0,1,1,0,0,56,29,False,False,False,False,False,False,False,True,1
377,3,180.72,45.18,4,1.0,30.14,0,1,0,1,0,0,0,0.1,1,1,0,1,1,935,39,False,False,False,False,False,False,False,True,3
387,3,526.74,105.35,14,3.0,27.59,0,1,0,0,0,0,0,0.23,1,0,0,0,1,1074,387,False,False,False,False,False,False,False,True,4
387,1,33.26,33.26,1,1.0,36.31,0,1,0,0,0,1,0,0.09,0,0,0,0,1,638,387,False,False,False,False,False,False,False,True,3
387,1,59.31,59.31,2,2.0,32.68,0,0,0,1,0,1,0,0.1,0,1,0,1,1,582,253,False,False,False,False,False,False,False,True,3
387,1,107.82,53.91,2,1.0,29.43,0,1,0,0,0,1,0,0.09,0,0,0,1,1,693,382,False,False,False,False,False,False,False,True,3
137,2,415.78,83.16,5,1.0,33.75,0,0,0,0,1,0,0,0.11,0,1,1,1,1,293,30,False,False,False,False,False,False,False,True,1
261,4,600.27,100.04,14,2.0,27.45,0,1,0,0,1,0,0,0.11,1,2,0,1,1,901,2,False,False,False,False,False,False,False,True,4
377,2,190.31,63.44,5,2.0,29.45,0,1,0,0,0,1,0,0.1,1,1,0,0,1,398,21,False,False,False,False,False,False,False,True,3
75,2,114.97,38.32,3,1.0,24.62,0,0,0,0,1,1,0,0.11,0,1,1,1,1,255,9,False,False,False,False,False,False,False,True,1
25,1,35.05,35.05,1,1.0,38.95,0,0,0,0,1,1,0,0.11,0,1,1,0,1,28,-1,False,False,False,False,False,False,False,True,1
387,1,62.84,31.42,2,1.0,17.31,0,0,0,1,0,1,0,0.1,0,0,0,1,1,543,367,False,False,False,False,False,False,False,True,3
377,2,159.75,53.25,3,1.0,30.62,0,0,0,1,0,0,1,0.0,0,2,0,0,1,425,163,False,False,False,False,False,False,False,True,2
271,1,28.95,28.95,1,1.0,28.95,0,0,0,0,1,0,1,0.0,0,2,0,1,1,271,-1,False,False,True,False,False,False,False,True,2
377,1,36.95,36.95,1,1.0,36.95,0,1,0,0,0,0,1,0.0,0,0,0,0,1,425,377,False,False,False,False,False,False,False,True,2
387,1,26.96,26.96,1,1.0,29.43,0,1,0,0,0,1,0,0.09,0,0,0,1,0,799,41,False,False,False,False,False,False,False,True,3
377,1,24.25,24.25,1,1.0,26.72,0,1,0,0,0,1,0,0.1,0,1,0,1,1,421,160,False,False,False,False,False,False,False,True,3
208,1,28.04,28.04,1,1.0,31.16,0,0,0,0,1,1,0,0.11,0,1,1,1,1,208,1,False,False,False,False,False,False,False,True,1
244,2,524.53,131.13,8,2.0,33.2,0,0,0,0,1,1,0,0.17,0,2,0,0,0,306,208,False,False,False,False,False,False,False,True,1
67,1,176.12,88.06,3,2.0,32.45,0,0,0,0,1,1,0,0.11,0,1,1,0,1,67,40,False,False,False,False,False,False,False,True,1
363,1,177.92,88.96,3,2.0,32.95,0,0,0,0,1,1,0,0.11,0,1,0,1,1,377,249,False,False,False,False,False,False,False,True,1
387,1,0.0,0.0,2,1.0,23.92,0,1,0,0,0,1,0,1.0,0,2,0,0,1,975,253,True,False,False,False,False,False,False,True,3
231,1,166.14,83.07,3,2.0,34.95,0,0,0,0,1,1,0,0.24,0,1,0,1,1,813,2,False,False,False,False,False,False,False,True,1
387,1,32.95,32.95,1,1.0,32.95,0,1,0,0,0,0,1,0.0,0,2,0,0,1,671,253,False,False,False,False,False,False,False,True,2
377,1,693.56,173.39,7,2.0,27.2,0,1,0,0,0,1,0,0.11,0,0,0,0,1,433,103,False,False,False,False,False,False,False,True,3
387,1,93.91,93.91,3,3.0,32.95,0,1,0,0,0,1,0,0.05,0,0,0,1,1,634,387,False,False,False,False,False,False,False,True,3
387,2,178.72,59.57,4,1.0,31.57,0,0,0,1,0,0,0,0.09,0,1,0,1,1,621,7,False,False,False,False,False,False,False,True,3
89,3,103.85,34.62,3,1.0,34.62,0,1,0,0,1,0,1,0.0,1,0,0,1,1,801,63,False,False,False,False,False,False,False,True,2
118,2,131.48,43.83,3,1.0,29.36,0,1,0,0,1,1,0,0.15,0,1,1,1,1,1043,1,True,False,False,False,False,False,False,True,1
387,1,139.8,69.9,2,1.0,34.95,0,1,0,0,0,0,1,0.0,0,0,0,1,1,684,28,True,False,False,False,False,False,False,True,2
387,1,158.14,79.07,3,2.0,29.21,0,1,0,0,0,1,0,0.1,0,0,0,1,1,532,387,False,False,False,False,False,False,False,True,3
338,2,89.85,44.92,3,2.0,30.95,0,1,0,0,1,0,1,0.0,0,2,0,1,1,377,204,False,False,False,False,False,False,False,True,2
255,1,158.24,79.12,2,1.0,43.96,0,0,0,0,1,1,0,0.11,0,1,1,0,1,255,0,False,False,False,False,False,False,False,True,1
387,1,33.26,33.26,1,1.0,36.65,0,1,0,0,0,1,0,0.1,0,0,0,0,1,586,281,False,False,False,False,False,False,False,True,3
387,1,32.95,32.95,1,1.0,32.95,0,1,0,0,0,0,1,0.0,0,1,0,0,1,750,1,False,False,False,False,False,False,False,True,2
387,1,387.09,129.03,5,2.0,28.95,0,1,0,0,0,1,0,0.08,0,2,0,0,1,688,182,False,False,False,False,False,False,False,True,3
387,3,698.06,87.26,8,1.0,29.34,1,1,0,0,0,0,0,0.09,1,1,0,1,1,663,2,False,False,False,False,False,False,False,True,4
387,2,178.12,59.37,4,1.0,30.46,0,1,0,0,0,0,0,0.09,0,0,0,1,1,822,387,False,False,False,False,False,False,False,True,3
372,1,913.83,304.61,11,4.0,30.95,0,0,0,0,1,1,0,0.11,0,2,0,0,1,372,40,False,False,False,False,False,False,False,True,4
387,2,89.98,44.99,3,2.0,33.7,0,1,0,0,0,1,0,0.15,0,1,0,1,1,879,7,False,False,False,False,False,False,False,True,3
261,1,212.56,106.28,3,2.0,36.45,0,0,0,0,1,1,0,0.05,0,2,0,1,1,261,208,False,False,False,False,False,False,False,True,1
324,1,105.44,52.72,2,1.0,32.95,0,0,1,0,0,1,0,0.25,0,0,0,1,1,324,98,False,False,False,False,False,False,False,True,1
387,1,34.95,34.95,1,1.0,34.95,0,1,0,0,0,0,1,0.0,0,2,0,0,1,625,97,False,False,False,False,False,False,False,True,2
171,1,233.01,77.67,3,1.0,25.89,0,0,1,0,0,0,1,0.0,0,2,0,0,1,171,144,False,False,False,False,False,False,False,True,2
41,2,62.900000000000006,31.45,2,1.0,31.45,0,0,0,0,1,0,1,0.0,0,0,0,1,1,117,15,False,False,False,False,False,False,False,True,2
40,3,695.36,99.34,11,2.0,32.24,0,0,1,0,1,1,0,0.24,1,0,0,1,1,231,14,False,False,False,False,False,False,False,True,4
24,5,639.61,71.07,14,2.0,28.95,0,0,0,0,1,1,0,0.29,1,2,0,1,1,259,-2,False,False,False,False,False,False,False,True,4
135,1,27.85,27.85,1,1.0,30.95,0,0,0,0,1,1,0,0.11,0,1,1,1,1,186,30,False,False,False,False,False,True,False,False,1
387,2,125.21,62.6,4,2.0,32.82,0,1,0,0,0,0,0,0.1,1,0,0,0,1,494,163,False,False,False,False,False,False,False,True,3
23,2,250.75,83.58,3,1.0,47.95,0,0,0,0,1,0,1,0.0,0,2,0,1,1,245,-3,False,False,False,False,False,False,False,True,2
228,1,66.51,66.51,2,2.0,36.95,0,0,0,0,1,1,0,0.11,0,1,1,1,1,228,41,False,False,False,False,False,False,False,True,1
387,2,204.07,68.02,5,2.0,30.1,1,0,0,0,0,1,0,0.23,0,1,0,1,1,651,2,False,False,False,False,False,True,False,False,0
257,5,2203.74,157.41,24,2.0,33.73,0,1,0,0,1,0,0,0.25,1,1,1,1,1,788,31,False,False,False,False,False,False,False,True,4
109,3,178.29000000000002,59.43,7,2.0,34.62,0,0,0,0,1,0,0,0.55,1,1,1,1,1,319,1,False,False,False,True,False,False,False,True,4
387,1,33.95,33.95,1,1.0,33.95,0,1,0,0,0,0,1,0.0,0,2,0,1,1,607,20,False,False,False,False,False,False,False,True,2
